artifact_id,artifact_path,artifact_type,artifact_version,artifact_sha256,producing_run_id,parent_artifact_ids,task,model_family,split_hash,feature_version,label_version,config_hash,model_sha256,calibrator_sha256,creation_commit,metadata_ref,generating_script,creation_date_utc,partition,probability_type,prediction_population_hash,calibration_method,threshold_criterion,threshold_value,evaluator_version,metric_implementation_version,slice_spec_hash,dataset_version,mimic_code_commit,extraction_sha256,cohort_version,feature_dictionary_sha256,event_dict_version,preprocessor_sha256,environment_sha256,run_type,status
phase12-xgb-support-006-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-006/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,7ed1b94ba95e2ac35285b80c2db9f2d025e66ec0c83a53bbcc1699ac5901821d,phase12-xgb-support-006-attempt-1,phase12-xgb-support-006-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,08c4ab1215aab4736052bb61f11b679139d97704214a6ae4203e3ad52f79d3f5,02e79246fea12995007e6375554e66b77882b51315bc9251ea74a402f05c47fd,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:06.811399Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-006-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-006/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,1e65c367603b010b2ed38a81fb6e1a934571345b6a0763e4348f5501d459ccf2,phase12-xgb-support-006-attempt-1,phase12-xgb-support-006-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,08c4ab1215aab4736052bb61f11b679139d97704214a6ae4203e3ad52f79d3f5,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:06.811399Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-007-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-007/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,089e700fa22d022beadf65a606c4bc9d95e65ff1aa2465c7384013f808a078c1,phase12-xgb-support-007-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,162f87e544b8294c5945c719a332e05cffc28b3dbb13e9c92f13d377b4c921cb,089e700fa22d022beadf65a606c4bc9d95e65ff1aa2465c7384013f808a078c1,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-007/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:08.939416Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-007-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-007/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,d679d276a8fc04e6be621274f8e53949223a9bbc45d6a4d79bbfa6504a8e1b36,phase12-xgb-support-007-attempt-1,phase12-xgb-support-007-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,162f87e544b8294c5945c719a332e05cffc28b3dbb13e9c92f13d377b4c921cb,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:08.939416Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-007-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-007/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,d07e4a315fa262b24d40386748fbc224751240af811bad87109e9a4921d0320f,phase12-xgb-support-007-attempt-1,phase12-xgb-support-007-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,162f87e544b8294c5945c719a332e05cffc28b3dbb13e9c92f13d377b4c921cb,089e700fa22d022beadf65a606c4bc9d95e65ff1aa2465c7384013f808a078c1,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:08.939416Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-007-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-007/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,05ee1836a81f70bd0e54a764156e94ed2bc8ffff284726a3fde006e68f0c8387,phase12-xgb-support-007-attempt-1,phase12-xgb-support-007-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,162f87e544b8294c5945c719a332e05cffc28b3dbb13e9c92f13d377b4c921cb,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:08.939416Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-008-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-008/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,038c8cbbb714338045df6ffd983d86b7585458edf46abc234d4f6da962af9743,phase12-xgb-support-008-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,4d2145e7fd9ad3fe4f0a49cbd94fac2d6b4a68d0f206acc1768571e3f0950fc7,038c8cbbb714338045df6ffd983d86b7585458edf46abc234d4f6da962af9743,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-008/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:11.107328Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-008-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-008/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,dcd3e6f10365e65e1ff8c0a6e7d8bee765ce8d0512cdada8390e935578ded3bc,phase12-xgb-support-008-attempt-1,phase12-xgb-support-008-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,4d2145e7fd9ad3fe4f0a49cbd94fac2d6b4a68d0f206acc1768571e3f0950fc7,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:11.107328Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-008-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-008/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,8df79d3688c76006a6644f9034d6341397d1adf1efad0d287127930c77148701,phase12-xgb-support-008-attempt-1,phase12-xgb-support-008-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,4d2145e7fd9ad3fe4f0a49cbd94fac2d6b4a68d0f206acc1768571e3f0950fc7,038c8cbbb714338045df6ffd983d86b7585458edf46abc234d4f6da962af9743,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:11.107328Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-008-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-008/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,929a46df1c54c92af01188fc8e7d5ef1bf76fa64574282c9266a70f9c80cddc1,phase12-xgb-support-008-attempt-1,phase12-xgb-support-008-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,4d2145e7fd9ad3fe4f0a49cbd94fac2d6b4a68d0f206acc1768571e3f0950fc7,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:11.107328Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-009-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-009/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,33e724b382a59342ae0af6b909d453d7cc496c36ce6310ed9655bc60d2af39d4,phase12-xgb-support-009-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,f2844c7db5cde1b986187ceee77b74d286b09a8efb977535b28670e7527396c1,33e724b382a59342ae0af6b909d453d7cc496c36ce6310ed9655bc60d2af39d4,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-009/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:14.379544Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-009-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-009/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,5ea7b4b92c4762c3ee656e8b030c14890d69f9041b1ef0abe46c3fa0c22f7dd8,phase12-xgb-support-009-attempt-1,phase12-xgb-support-009-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,f2844c7db5cde1b986187ceee77b74d286b09a8efb977535b28670e7527396c1,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:14.379544Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-009-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-009/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,0a975372785f6537b1b2c54b78f082cbd4a3eb3c53d45e1551a2526d84a99f5f,phase12-xgb-support-009-attempt-1,phase12-xgb-support-009-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,f2844c7db5cde1b986187ceee77b74d286b09a8efb977535b28670e7527396c1,33e724b382a59342ae0af6b909d453d7cc496c36ce6310ed9655bc60d2af39d4,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:14.379544Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-009-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-009/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,fbbdfe8558de0f1c2e350af470f1ef81215678f0cd086d84b05725283270b251,phase12-xgb-support-009-attempt-1,phase12-xgb-support-009-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,f2844c7db5cde1b986187ceee77b74d286b09a8efb977535b28670e7527396c1,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:14.379544Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-010-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-010/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,4f196a838e2ef1de2c5b2633bdf776fd1b7a19e2efe00819a3f62265e0ae1b7a,phase12-xgb-support-010-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9d007c4499ea8bcbcb24f4912d04a005ef426f75b265e6f35644117ec517e36a,4f196a838e2ef1de2c5b2633bdf776fd1b7a19e2efe00819a3f62265e0ae1b7a,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-010/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:17.505070Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-010-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-010/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,a1be10fb0a933d32100dff2da0f47bab9dd8f4ec8fe7a2cc3f7fdaa2531977a0,phase12-xgb-support-010-attempt-1,phase12-xgb-support-010-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9d007c4499ea8bcbcb24f4912d04a005ef426f75b265e6f35644117ec517e36a,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:17.505070Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-010-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-010/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,53f1f345729d7844337ab8b00b1ce87163eae7a7e5630d69949d17a89ab5e448,phase12-xgb-support-010-attempt-1,phase12-xgb-support-010-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9d007c4499ea8bcbcb24f4912d04a005ef426f75b265e6f35644117ec517e36a,4f196a838e2ef1de2c5b2633bdf776fd1b7a19e2efe00819a3f62265e0ae1b7a,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:17.505070Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-010-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-010/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,5297e0b803dbeccdda3374dc390c78f2d67cda803f3560e4987a5665a2951c24,phase12-xgb-support-010-attempt-1,phase12-xgb-support-010-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9d007c4499ea8bcbcb24f4912d04a005ef426f75b265e6f35644117ec517e36a,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:17.505070Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-011-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-011/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,eb62e042a75e49f629e42c6a003eef20948d051f42a43452552343d2afb12c0d,phase12-xgb-support-011-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,b18043e52ef3a68ce66b0d5ef4a10bc0c21309bf6ae14669bce1545412f6a11a,eb62e042a75e49f629e42c6a003eef20948d051f42a43452552343d2afb12c0d,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-011/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:18.659756Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-011-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-011/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,9196b79632f08b0f0d0aa6f5fc70fd0b19a86d30e79a82bb6bb7e8123f852d20,phase12-xgb-support-011-attempt-1,phase12-xgb-support-011-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,b18043e52ef3a68ce66b0d5ef4a10bc0c21309bf6ae14669bce1545412f6a11a,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:18.659756Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-011-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-011/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,a416aba660ddce5bfdb2a7f46344e6d38244737e5a7373ce47c9e1adff2132ac,phase12-xgb-support-011-attempt-1,phase12-xgb-support-011-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,b18043e52ef3a68ce66b0d5ef4a10bc0c21309bf6ae14669bce1545412f6a11a,eb62e042a75e49f629e42c6a003eef20948d051f42a43452552343d2afb12c0d,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:18.659756Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-011-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-011/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,92bf9eb13a8cef9f8ecd2e63942cf1b737931d8740cb86b490c0a19c7fb1fe7e,phase12-xgb-support-011-attempt-1,phase12-xgb-support-011-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,b18043e52ef3a68ce66b0d5ef4a10bc0c21309bf6ae14669bce1545412f6a11a,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:18.659756Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-012-attempt-1:model:organ_support,artifacts/search/xgb/phase12/organ_support/xgb-support-012/attempt-1/bundle/organ_support.json,model_checkpoint,xgb_native_json_v1,81a75453738432956290e5244a671adc67b2f76c29943ff0924d3e7d3d456a63,phase12-xgb-support-012-attempt-1,,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,45123599a8b14b2d2f0e1cc7595de60526b6c4b0226fd7324cd8e56c1559b667,81a75453738432956290e5244a671adc67b2f76c29943ff0924d3e7d3d456a63,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/organ_support/xgb-support-012/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:19.693545Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-012-attempt-1:bundle,artifacts/search/xgb/phase12/organ_support/xgb-support-012/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,12647ac53c12bdb535e663214259626be1f62c434386d6b85aabbb599b8b3561,phase12-xgb-support-012-attempt-1,phase12-xgb-support-012-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,45123599a8b14b2d2f0e1cc7595de60526b6c4b0226fd7324cd8e56c1559b667,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:19.693545Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-012-attempt-1:prediction:1,artifacts/search/xgb/phase12/organ_support/xgb-support-012/attempt-1/validation_predictions.jsonl,prediction,phase12_validation_prediction_v1,3d4e2e5db5ef8ddc46d78e4b43df74f5335613f87ee44ae1ee2e6a929333615a,phase12-xgb-support-012-attempt-1,phase12-xgb-support-012-attempt-1:model:organ_support,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,45123599a8b14b2d2f0e1cc7595de60526b6c4b0226fd7324cd8e56c1559b667,81a75453738432956290e5244a671adc67b2f76c29943ff0924d3e7d3d456a63,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:19.693545Z,validation,raw_uncalibrated,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-support-012-attempt-1:metrics,artifacts/search/xgb/phase12/organ_support/xgb-support-012/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,0d4d058088069355562da42c2f2b9af39daff7b122a153a7a667a67adf12e0c6,phase12-xgb-support-012-attempt-1,phase12-xgb-support-012-attempt-1:prediction:1,organ_support,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,45123599a8b14b2d2f0e1cc7595de60526b6c4b0226fd7324cd8e56c1559b667,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:40:19.693545Z,validation,raw_uncalibrated,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
